DMF_ID,High_Yield_ID,High_Yield,Simlarity
(7, 341, 60.0, array([[-0.40241131]]))
(7, 345, 54.0, array([[-0.39334102]]))
(7, 348, 70.0, array([[-0.42380395]]))
(7, 357, 53.0, array([[-0.37263473]]))
(7, 960, 60.0, array([[-0.42093775]]))
(7, 1080, 73.0, array([[-0.4216895]]))
(7, 1092, 57.0, array([[-0.40583849]]))
(7, 1176, 52.0, array([[-0.38007706]]))
(7, 1200, 75.0, array([[-0.42958168]]))
(7, 1203, 66.0, array([[-0.42152001]]))
(7, 1296, 80.0, array([[-0.43649075]]))
(7, 1299, 74.0, array([[-0.4225771]]))
(7, 1308, 68.6, array([[-0.42684461]]))
(7, 1320, 61.0, array([[-0.39477012]]))
(7, 1440, 70.0, array([[-0.41393836]]))
(7, 1443, 67.0, array([[-0.40730095]]))
(7, 1452, 59.0, array([[-0.42415384]]))
(7, 1560, 56.0, array([[-0.43715295]]))
(7, 1572, 73.0, array([[-0.47993977]]))
(7, 1656, 66.0, array([[-0.43333611]]))
(7, 1680, 72.0, array([[-0.42023638]]))
(7, 1683, 52.0, array([[-0.38065651]]))
(7, 1692, 66.0, array([[-0.40965787]]))
(7, 1776, 62.0, array([[-0.42191134]]))
(7, 1779, 51.0, array([[-0.36474651]]))
(8, 132, 54.0, array([[-0.30439091]]))
(8, 216, 61.0, array([[-0.33929395]]))
(8, 240, 54.0, array([[-0.20507774]]))
(8, 254, 73.0, array([[-0.34485191]]))
(8, 255, 75.0, array([[-0.33897641]]))
(8, 336, 65.0, array([[-0.33644604]]))
(8, 338, 54.0, array([[-0.314118]]))
(8, 339, 60.0, array([[-0.32096503]]))
(8, 341, 60.0, array([[-0.3176826]]))
(8, 345, 54.0, array([[-0.31150325]]))
(8, 348, 70.0, array([[-0.34514382]]))
(8, 357, 53.0, array([[-0.29305553]]))
(8, 960, 60.0, array([[-0.33234016]]))
(8, 1080, 73.0, array([[-0.34237587]]))
(8, 1092, 57.0, array([[-0.32489924]]))
(8, 1176, 52.0, array([[-0.29890064]]))
(8, 1200, 75.0, array([[-0.35237279]]))
(8, 1203, 66.0, array([[-0.34091849]]))
(8, 1296, 80.0, array([[-0.35792062]]))
(8, 1299, 74.0, array([[-0.34565816]]))
(8, 1308, 68.6, array([[-0.34933864]]))
(8, 1320, 61.0, array([[-0.31699378]]))
(8, 1440, 70.0, array([[-0.33300018]]))
(8, 1443, 67.0, array([[-0.33189693]]))
(8, 1452, 59.0, array([[-0.33501834]]))
(8, 1560, 56.0, array([[-0.35775982]]))
(8, 1572, 73.0, array([[-0.40008361]]))
(8, 1656, 66.0, array([[-0.35719513]]))
(8, 1680, 72.0, array([[-0.33892392]]))
(8, 1683, 52.0, array([[-0.29968826]]))
(8, 1692, 66.0, array([[-0.33255394]]))
(8, 1776, 62.0, array([[-0.3420077]]))
(8, 1779, 51.0, array([[-0.28422427]]))
(18, 132, 54.0, array([[-0.07479781]]))
(18, 216, 61.0, array([[-0.10897229]]))
(18, 240, 54.0, array([[-0.00468714]]))
(18, 254, 73.0, array([[-0.14350108]]))
(18, 255, 75.0, array([[-0.1410058]]))
(18, 336, 65.0, array([[-0.1226609]]))
(18, 338, 54.0, array([[-0.07861112]]))
(18, 339, 60.0, array([[-0.09759793]]))
(18, 341, 60.0, array([[-0.08673028]]))
(18, 345, 54.0, array([[-0.07942942]]))
(18, 348, 70.0, array([[-0.14060863]]))
(18, 357, 53.0, array([[-0.06280596]]))
(18, 960, 60.0, array([[-0.10402196]]))
(18, 1080, 73.0, array([[-0.13897128]]))
(18, 1092, 57.0, array([[-0.09707413]]))
(18, 1176, 52.0, array([[-0.06767895]]))
(18, 1200, 75.0, array([[-0.14811795]]))
(18, 1203, 66.0, array([[-0.12752435]]))
(18, 1296, 80.0, array([[-0.16689326]]))
(18, 1299, 74.0, array([[-0.15080365]]))
(18, 1308, 68.6, array([[-0.14295721]]))
(18, 1320, 61.0, array([[-0.12328927]]))
(18, 1440, 70.0, array([[-0.12658867]]))
(18, 1443, 67.0, array([[-0.12337231]]))
(18, 1452, 59.0, array([[-0.10876761]]))
(18, 1560, 56.0, array([[-0.13625236]]))
(18, 1572, 73.0, array([[-0.17558468]]))
(18, 1656, 66.0, array([[-0.13078699]]))
(18, 1680, 72.0, array([[-0.13653558]]))
(18, 1683, 52.0, array([[-0.0668187]]))
(18, 1692, 66.0, array([[-0.1220663]]))
(18, 1776, 62.0, array([[-0.11930749]]))
(18, 1779, 51.0, array([[-0.04806936]]))
(19, 132, 54.0, array([[-0.37349288]]))
(19, 216, 61.0, array([[-0.40300998]]))
(19, 240, 54.0, array([[-0.29188646]]))
(19, 254, 73.0, array([[-0.41644484]]))
(19, 255, 75.0, array([[-0.41104531]]))
(19, 336, 65.0, array([[-0.40818485]]))
(19, 338, 54.0, array([[-0.38196418]]))
(19, 339, 60.0, array([[-0.39051054]]))
(19, 341, 60.0, array([[-0.38781461]]))
(19, 345, 54.0, array([[-0.37710173]]))
(19, 348, 70.0, array([[-0.41681404]]))
(19, 357, 53.0, array([[-0.35772266]]))
(19, 960, 60.0, array([[-0.40774849]]))
(19, 1080, 73.0, array([[-0.41545764]]))
(19, 1092, 57.0, array([[-0.39139927]]))
(19, 1176, 52.0, array([[-0.36473496]]))
(19, 1200, 75.0, array([[-0.42208572]]))
(19, 1203, 66.0, array([[-0.41169213]]))
(19, 1296, 80.0, array([[-0.4334739]]))
(19, 1299, 74.0, array([[-0.41802993]]))
(19, 1308, 68.6, array([[-0.4187205]]))
(19, 1320, 61.0, array([[-0.39161235]]))
(19, 1440, 70.0, array([[-0.40616769]]))
(19, 1443, 67.0, array([[-0.39867984]]))
(19, 1452, 59.0, array([[-0.41118399]]))
(19, 1560, 56.0, array([[-0.42461969]]))
(19, 1572, 73.0, array([[-0.46589353]]))
(19, 1656, 66.0, array([[-0.41899771]]))
(19, 1680, 72.0, array([[-0.41383578]]))
(19, 1683, 52.0, array([[-0.36500456]]))
(19, 1692, 66.0, array([[-0.40032666]]))
(19, 1776, 62.0, array([[-0.41012874]]))
(19, 1779, 51.0, array([[-0.34806143]]))
(20, 132, 54.0, array([[-0.12213356]]))
(20, 216, 61.0, array([[-0.15071254]]))
(20, 240, 54.0, array([[-0.05008323]]))
(20, 254, 73.0, array([[-0.174158]]))
(20, 255, 75.0, array([[-0.16963511]]))
(20, 336, 65.0, array([[-0.15742484]]))
(20, 338, 54.0, array([[-0.1271795]]))
(20, 339, 60.0, array([[-0.13942625]]))
(20, 341, 60.0, array([[-0.12983671]]))
(20, 345, 54.0, array([[-0.12835341]]))
(20, 348, 70.0, array([[-0.17255534]]))
(20, 357, 53.0, array([[-0.11329638]]))
(20, 960, 60.0, array([[-0.14881441]]))
(20, 1080, 73.0, array([[-0.17173544]]))
(20, 1092, 57.0, array([[-0.14108755]]))
(20, 1176, 52.0, array([[-0.11575234]]))
(20, 1200, 75.0, array([[-0.17811688]]))
(20, 1203, 66.0, array([[-0.16225013]]))
(20, 1296, 80.0, array([[-0.19402344]]))
(20, 1299, 74.0, array([[-0.17968012]]))
(20, 1308, 68.6, array([[-0.17442413]]))
(20, 1320, 61.0, array([[-0.1658189]]))
(20, 1440, 70.0, array([[-0.15970612]]))
(20, 1443, 67.0, array([[-0.1584197]]))
(20, 1452, 59.0, array([[-0.15026229]]))
(20, 1560, 56.0, array([[-0.1768429]]))
(20, 1572, 73.0, array([[-0.21281205]]))
(20, 1656, 66.0, array([[-0.17000555]]))
(20, 1680, 72.0, array([[-0.16698319]]))
(20, 1683, 52.0, array([[-0.12002004]]))
(20, 1692, 66.0, array([[-0.15627226]]))
(20, 1776, 62.0, array([[-0.16010298]]))
(20, 1779, 51.0, array([[-0.10051211]]))
(30, 132, 54.0, array([[-0.42759751]]))
(30, 216, 61.0, array([[-0.46095412]]))
(30, 240, 54.0, array([[-0.34486346]]))
(30, 254, 73.0, array([[-0.48125948]]))
(30, 255, 75.0, array([[-0.48028747]]))
(30, 336, 65.0, array([[-0.4656621]]))
(30, 338, 54.0, array([[-0.42590694]]))
(30, 339, 60.0, array([[-0.44702337]]))
(30, 341, 60.0, array([[-0.43922678]]))
(30, 345, 54.0, array([[-0.42950615]]))
(30, 348, 70.0, array([[-0.47982511]]))
(30, 357, 53.0, array([[-0.41887522]]))
(30, 960, 60.0, array([[-0.44657516]]))
(30, 1080, 73.0, array([[-0.47967097]]))
(30, 1092, 57.0, array([[-0.45012567]]))
(30, 1176, 52.0, array([[-0.42350473]]))
(30, 1200, 75.0, array([[-0.4901554]]))
(30, 1203, 66.0, array([[-0.47216457]]))
(30, 1296, 80.0, array([[-0.49349625]]))
(30, 1299, 74.0, array([[-0.48394643]]))
(30, 1308, 68.6, array([[-0.48823737]]))
(30, 1320, 61.0, array([[-0.44002691]]))
(30, 1440, 70.0, array([[-0.46701505]]))
(30, 1443, 67.0, array([[-0.47088352]]))
(30, 1452, 59.0, array([[-0.45096361]]))
(30, 1560, 56.0, array([[-0.480568]]))
(30, 1572, 73.0, array([[-0.51260266]]))
(30, 1656, 66.0, array([[-0.48218327]]))
(30, 1680, 72.0, array([[-0.47383754]]))
(30, 1683, 52.0, array([[-0.41884566]]))
(30, 1692, 66.0, array([[-0.47109331]]))
(30, 1776, 62.0, array([[-0.46568803]]))
(30, 1779, 51.0, array([[-0.40276554]]))
(31, 132, 54.0, array([[-0.53203858]]))
(31, 216, 61.0, array([[-0.5613496]]))
(31, 240, 54.0, array([[-0.43731932]]))
(31, 254, 73.0, array([[-0.56524512]]))
(31, 255, 75.0, array([[-0.56171134]]))
(31, 336, 65.0, array([[-0.5583372]]))
(31, 338, 54.0, array([[-0.53464929]]))
(31, 339, 60.0, array([[-0.54583798]]))
(31, 341, 60.0, array([[-0.54210076]]))
(31, 345, 54.0, array([[-0.53516829]]))
(31, 348, 70.0, array([[-0.56572914]]))
(31, 357, 53.0, array([[-0.52030056]]))
(31, 960, 60.0, array([[-0.55422215]]))
(31, 1080, 73.0, array([[-0.5660315]]))
(31, 1092, 57.0, array([[-0.5503845]]))
(31, 1176, 52.0, array([[-0.52647828]]))
(31, 1200, 75.0, array([[-0.57388539]]))
(31, 1203, 66.0, array([[-0.56327465]]))
(31, 1296, 80.0, array([[-0.57466878]]))
(31, 1299, 74.0, array([[-0.56446229]]))
(31, 1308, 68.6, array([[-0.5735936]]))
(31, 1320, 61.0, array([[-0.52214324]]))
(31, 1440, 70.0, array([[-0.5562263]]))
(31, 1443, 67.0, array([[-0.55609113]]))
(31, 1452, 59.0, array([[-0.55688883]]))
(31, 1560, 56.0, array([[-0.57937566]]))
(31, 1572, 73.0, array([[-0.6131891]]))
(31, 1656, 66.0, array([[-0.57870053]]))
(31, 1680, 72.0, array([[-0.56048038]]))
(31, 1683, 52.0, array([[-0.52495864]]))
(31, 1692, 66.0, array([[-0.55750511]]))
(31, 1776, 62.0, array([[-0.56307597]]))
(31, 1779, 51.0, array([[-0.50891949]]))
(32, 132, 54.0, array([[-0.50203775]]))
(32, 216, 61.0, array([[-0.52899094]]))
(32, 240, 54.0, array([[-0.42100368]]))
(32, 254, 73.0, array([[-0.54196974]]))
(32, 255, 75.0, array([[-0.53980982]]))
(32, 336, 65.0, array([[-0.52918354]]))
(32, 338, 54.0, array([[-0.49899496]]))
(32, 339, 60.0, array([[-0.51643689]]))
(32, 341, 60.0, array([[-0.50863938]]))
(32, 345, 54.0, array([[-0.50406766]]))
(32, 348, 70.0, array([[-0.54082448]]))
(32, 357, 53.0, array([[-0.49476649]]))
(32, 960, 60.0, array([[-0.51621172]]))
(32, 1080, 73.0, array([[-0.54289619]]))
(32, 1092, 57.0, array([[-0.5208891]]))
(32, 1176, 52.0, array([[-0.49891411]]))
(32, 1200, 75.0, array([[-0.54971857]]))
(32, 1203, 66.0, array([[-0.53540584]]))
(32, 1296, 80.0, array([[-0.55056866]]))
(32, 1299, 74.0, array([[-0.54284647]]))
(32, 1308, 68.6, array([[-0.5493879]]))
(32, 1320, 61.0, array([[-0.50311531]]))
(32, 1440, 70.0, array([[-0.53011485]]))
(32, 1443, 67.0, array([[-0.53540449]]))
(32, 1452, 59.0, array([[-0.51852759]]))
(32, 1560, 56.0, array([[-0.54822198]]))
(32, 1572, 73.0, array([[-0.57419145]]))
(32, 1656, 66.0, array([[-0.54857731]]))
(32, 1680, 72.0, array([[-0.53423023]]))
(32, 1683, 52.0, array([[-0.49662743]]))
(32, 1692, 66.0, array([[-0.53446265]]))
(32, 1776, 62.0, array([[-0.53340392]]))
(32, 1779, 51.0, array([[-0.47981288]]))
(42, 132, 54.0, array([[-0.45141287]]))
(42, 216, 61.0, array([[-0.48236176]]))
(42, 240, 54.0, array([[-0.37203726]]))
(42, 254, 73.0, array([[-0.50399218]]))
(42, 255, 75.0, array([[-0.50327164]]))
(42, 336, 65.0, array([[-0.48766361]]))
(42, 338, 54.0, array([[-0.44816219]]))
(42, 339, 60.0, array([[-0.47006658]]))
(42, 341, 60.0, array([[-0.46079045]]))
(42, 345, 54.0, array([[-0.45249642]]))
(42, 348, 70.0, array([[-0.50235423]]))
(42, 357, 53.0, array([[-0.44229251]]))
(42, 960, 60.0, array([[-0.46842464]]))
(42, 1080, 73.0, array([[-0.50265067]]))
(42, 1092, 57.0, array([[-0.47247296]]))
(42, 1176, 52.0, array([[-0.44683685]]))
(42, 1200, 75.0, array([[-0.51210583]]))
(42, 1203, 66.0, array([[-0.49414214]]))
(42, 1296, 80.0, array([[-0.51597283]]))
(42, 1299, 74.0, array([[-0.5069762]]))
(42, 1308, 68.6, array([[-0.51109779]]))
(42, 1320, 61.0, array([[-0.46106925]]))
(42, 1440, 70.0, array([[-0.49020458]]))
(42, 1443, 67.0, array([[-0.49421265]]))
(42, 1452, 59.0, array([[-0.47279039]]))
(42, 1560, 56.0, array([[-0.50225612]]))
(42, 1572, 73.0, array([[-0.53269712]]))
(42, 1656, 66.0, array([[-0.50379289]]))
(42, 1680, 72.0, array([[-0.49584622]]))
(42, 1683, 52.0, array([[-0.4423534]]))
(42, 1692, 66.0, array([[-0.49381608]]))
(42, 1776, 62.0, array([[-0.4879195]]))
(42, 1779, 51.0, array([[-0.42604182]]))
(43, 132, 54.0, array([[-0.55332451]]))
(43, 216, 61.0, array([[-0.58234157]]))
(43, 240, 54.0, array([[-0.46565468]]))
(43, 254, 73.0, array([[-0.59469547]]))
(43, 255, 75.0, array([[-0.59184058]]))
(43, 336, 65.0, array([[-0.58408583]]))
(43, 338, 54.0, array([[-0.55439074]]))
(43, 339, 60.0, array([[-0.56932082]]))
(43, 341, 60.0, array([[-0.56432494]]))
(43, 345, 54.0, array([[-0.55427042]]))
(43, 348, 70.0, array([[-0.59427444]]))
(43, 357, 53.0, array([[-0.53999692]]))
(43, 960, 60.0, array([[-0.57645656]]))
(43, 1080, 73.0, array([[-0.59478511]]))
(43, 1092, 57.0, array([[-0.57186771]]))
(43, 1176, 52.0, array([[-0.5468605]]))
(43, 1200, 75.0, array([[-0.60235967]]))
(43, 1203, 66.0, array([[-0.58958982]]))
(43, 1296, 80.0, array([[-0.60622728]]))
(43, 1299, 74.0, array([[-0.59489146]]))
(43, 1308, 68.6, array([[-0.60169239]]))
(43, 1320, 61.0, array([[-0.5477477]]))
(43, 1440, 70.0, array([[-0.58432365]]))
(43, 1443, 67.0, array([[-0.58301461]]))
(43, 1452, 59.0, array([[-0.5804985]]))
(43, 1560, 56.0, array([[-0.60247007]]))
(43, 1572, 73.0, array([[-0.63533982]]))
(43, 1656, 66.0, array([[-0.60144562]]))
(43, 1680, 72.0, array([[-0.58950285]]))
(43, 1683, 52.0, array([[-0.54375632]]))
(43, 1692, 66.0, array([[-0.58443801]]))
(43, 1776, 62.0, array([[-0.58727642]]))
(43, 1779, 51.0, array([[-0.52726141]]))
(44, 132, 54.0, array([[-0.47668338]]))
(44, 216, 61.0, array([[-0.50187435]]))
(44, 240, 54.0, array([[-0.409085]]))
(44, 254, 73.0, array([[-0.5277485]]))
(44, 255, 75.0, array([[-0.52682286]]))
(44, 336, 65.0, array([[-0.50904933]]))
(44, 338, 54.0, array([[-0.47056382]]))
(44, 339, 60.0, array([[-0.49346123]]))
(44, 341, 60.0, array([[-0.48204409]]))
(44, 345, 54.0, array([[-0.47673539]]))
(44, 348, 70.0, array([[-0.52518571]]))
(44, 357, 53.0, array([[-0.46958562]]))
(44, 960, 60.0, array([[-0.49078997]]))
(44, 1080, 73.0, array([[-0.52809286]]))
(44, 1092, 57.0, array([[-0.49582939]]))
(44, 1176, 52.0, array([[-0.47280354]]))
(44, 1200, 75.0, array([[-0.53381411]]))
(44, 1203, 66.0, array([[-0.51592728]]))
(44, 1296, 80.0, array([[-0.53994083]]))
(44, 1299, 74.0, array([[-0.53096933]]))
(44, 1308, 68.6, array([[-0.53321319]]))
(44, 1320, 61.0, array([[-0.49106207]]))
(44, 1440, 70.0, array([[-0.51383686]]))
(44, 1443, 67.0, array([[-0.51856838]]))
(44, 1452, 59.0, array([[-0.49423464]]))
(44, 1560, 56.0, array([[-0.52520898]]))
(44, 1572, 73.0, array([[-0.54842763]]))
(44, 1656, 66.0, array([[-0.52349035]]))
(44, 1680, 72.0, array([[-0.5186993]]))
(44, 1683, 52.0, array([[-0.47041752]]))
(44, 1692, 66.0, array([[-0.51705269]]))
(44, 1776, 62.0, array([[-0.51092749]]))
(44, 1779, 51.0, array([[-0.45149963]]))
(54, 132, 54.0, array([[-0.26742632]]))
(54, 216, 61.0, array([[-0.30715237]]))
(54, 240, 54.0, array([[-0.18568337]]))
(54, 254, 73.0, array([[-0.33672429]]))
(54, 255, 75.0, array([[-0.33388285]]))
(54, 336, 65.0, array([[-0.31813652]]))
(54, 338, 54.0, array([[-0.27367904]]))
(54, 339, 60.0, array([[-0.29231244]]))
(54, 341, 60.0, array([[-0.28452896]]))
(54, 345, 54.0, array([[-0.27068307]]))
(54, 348, 70.0, array([[-0.33458265]]))
(54, 357, 53.0, array([[-0.25540871]]))
(54, 960, 60.0, array([[-0.29947685]]))
(54, 1080, 73.0, array([[-0.33230293]]))
(54, 1092, 57.0, array([[-0.2925331]]))
(54, 1176, 52.0, array([[-0.26082812]]))
(54, 1200, 75.0, array([[-0.3430468]]))
(54, 1203, 66.0, array([[-0.32390963]]))
(54, 1296, 80.0, array([[-0.35705335]]))
(54, 1299, 74.0, array([[-0.34180123]]))
(54, 1308, 68.6, array([[-0.33750948]]))
(54, 1320, 61.0, array([[-0.30887897]]))
(54, 1440, 70.0, array([[-0.31984915]]))
(54, 1443, 67.0, array([[-0.31715761]]))
(54, 1452, 59.0, array([[-0.30556941]]))
(54, 1560, 56.0, array([[-0.32982828]]))
(54, 1572, 73.0, array([[-0.37275972]]))
(54, 1656, 66.0, array([[-0.32890675]]))
(54, 1680, 72.0, array([[-0.32955472]]))
(54, 1683, 52.0, array([[-0.25667215]]))
(54, 1692, 66.0, array([[-0.31840171]]))
(54, 1776, 62.0, array([[-0.31586813]]))
(54, 1779, 51.0, array([[-0.23907248]]))
(55, 132, 54.0, array([[-0.45560668]]))
(55, 216, 61.0, array([[-0.48631557]]))
(55, 240, 54.0, array([[-0.36971261]]))
(55, 254, 73.0, array([[-0.49482677]]))
(55, 255, 75.0, array([[-0.48957358]]))
(55, 336, 65.0, array([[-0.48785451]]))
(55, 338, 54.0, array([[-0.46402493]]))
(55, 339, 60.0, array([[-0.47220511]]))
(55, 341, 60.0, array([[-0.46911414]]))
(55, 345, 54.0, array([[-0.46010366]]))
(55, 348, 70.0, array([[-0.4954745]]))
(55, 357, 53.0, array([[-0.44228159]]))
(55, 960, 60.0, array([[-0.48680127]]))
(55, 1080, 73.0, array([[-0.49410996]]))
(55, 1092, 57.0, array([[-0.47433223]]))
(55, 1176, 52.0, array([[-0.44821267]]))
(55, 1200, 75.0, array([[-0.50043696]]))
(55, 1203, 66.0, array([[-0.49196782]]))
(55, 1296, 80.0, array([[-0.50869991]]))
(55, 1299, 74.0, array([[-0.49564178]]))
(55, 1308, 68.6, array([[-0.49831247]]))
(55, 1320, 61.0, array([[-0.46977644]]))
(55, 1440, 70.0, array([[-0.48574038]]))
(55, 1443, 67.0, array([[-0.48040759]]))
(55, 1452, 59.0, array([[-0.49025634]]))
(55, 1560, 56.0, array([[-0.50658172]]))
(55, 1572, 73.0, array([[-0.54546391]]))
(55, 1656, 66.0, array([[-0.50242367]]))
(55, 1680, 72.0, array([[-0.49160306]]))
(55, 1683, 52.0, array([[-0.4477461]]))
(55, 1692, 66.0, array([[-0.4821545]]))
(55, 1776, 62.0, array([[-0.4911583]]))
(55, 1779, 51.0, array([[-0.43117147]]))
(56, 132, 54.0, array([[-0.41184947]]))
(56, 216, 61.0, array([[-0.4431493]]))
(56, 240, 54.0, array([[-0.32930425]]))
(56, 254, 73.0, array([[-0.46020925]]))
(56, 255, 75.0, array([[-0.45592284]]))
(56, 336, 65.0, array([[-0.44642008]]))
(56, 338, 54.0, array([[-0.41634899]]))
(56, 339, 60.0, array([[-0.42984639]]))
(56, 341, 60.0, array([[-0.42248471]]))
(56, 345, 54.0, array([[-0.41661219]]))
(56, 348, 70.0, array([[-0.45908997]]))
(56, 357, 53.0, array([[-0.40269667]]))
(56, 960, 60.0, array([[-0.43625083]]))
(56, 1080, 73.0, array([[-0.45924003]]))
(56, 1092, 57.0, array([[-0.43232864]]))
(56, 1176, 52.0, array([[-0.40664737]]))
(56, 1200, 75.0, array([[-0.46521028]]))
(56, 1203, 66.0, array([[-0.45217876]]))
(56, 1296, 80.0, array([[-0.47477122]]))
(56, 1299, 74.0, array([[-0.46283395]]))
(56, 1308, 68.6, array([[-0.46272939]]))
(56, 1320, 61.0, array([[-0.43641073]]))
(56, 1440, 70.0, array([[-0.44764451]]))
(56, 1443, 67.0, array([[-0.44729031]]))
(56, 1452, 59.0, array([[-0.44036197]]))
(56, 1560, 56.0, array([[-0.46610311]]))
(56, 1572, 73.0, array([[-0.50027884]]))
(56, 1656, 66.0, array([[-0.46257177]]))
(56, 1680, 72.0, array([[-0.45329777]]))
(56, 1683, 52.0, array([[-0.40599177]]))
(56, 1692, 66.0, array([[-0.44730011]]))
(56, 1776, 62.0, array([[-0.45013656]]))
(56, 1779, 51.0, array([[-0.38674049]]))
(66, 132, 54.0, array([[-0.31612117]]))
(66, 216, 61.0, array([[-0.35135821]]))
(66, 240, 54.0, array([[-0.23650837]]))
(66, 254, 73.0, array([[-0.37874679]]))
(66, 255, 75.0, array([[-0.37618474]]))
(66, 336, 65.0, array([[-0.36049854]]))
(66, 338, 54.0, array([[-0.32098553]]))
(66, 339, 60.0, array([[-0.3385758]]))
(66, 341, 60.0, array([[-0.32882189]]))
(66, 345, 54.0, array([[-0.31950226]]))
(66, 348, 70.0, array([[-0.37674274]]))
(66, 357, 53.0, array([[-0.30444422]]))
(66, 960, 60.0, array([[-0.34349264]]))
(66, 1080, 73.0, array([[-0.37524031]]))
(66, 1092, 57.0, array([[-0.33843277]]))
(66, 1176, 52.0, array([[-0.3095559]]))
(66, 1200, 75.0, array([[-0.38424219]]))
(66, 1203, 66.0, array([[-0.36644012]]))
(66, 1296, 80.0, array([[-0.39762549]]))
(66, 1299, 74.0, array([[-0.38378291]]))
(66, 1308, 68.6, array([[-0.38047575]]))
(66, 1320, 61.0, array([[-0.34782322]]))
(66, 1440, 70.0, array([[-0.36347584]]))
(66, 1443, 67.0, array([[-0.36150802]]))
(66, 1452, 59.0, array([[-0.34874499]]))
(66, 1560, 56.0, array([[-0.37525774]]))
(66, 1572, 73.0, array([[-0.41454638]]))
(66, 1656, 66.0, array([[-0.37279372]]))
(66, 1680, 72.0, array([[-0.37159182]]))
(66, 1683, 52.0, array([[-0.30642927]]))
(66, 1692, 66.0, array([[-0.36113258]]))
(66, 1776, 62.0, array([[-0.36026208]]))
(66, 1779, 51.0, array([[-0.28865995]]))
(67, 132, 54.0, array([[-0.47443054]]))
(67, 216, 61.0, array([[-0.50454751]]))
(67, 240, 54.0, array([[-0.39729145]]))
(67, 254, 73.0, array([[-0.52417697]]))
(67, 255, 75.0, array([[-0.52010973]]))
(67, 336, 65.0, array([[-0.51214547]]))
(67, 338, 54.0, array([[-0.48083348]]))
(67, 339, 60.0, array([[-0.49364226]]))
(67, 341, 60.0, array([[-0.4887716]]))
(67, 345, 54.0, array([[-0.47660846]]))
(67, 348, 70.0, array([[-0.5236589]]))
(67, 357, 53.0, array([[-0.45989978]]))
(67, 960, 60.0, array([[-0.50643057]]))
(67, 1080, 73.0, array([[-0.52282892]]))
(67, 1092, 57.0, array([[-0.49360821]]))
(67, 1176, 52.0, array([[-0.46631028]]))
(67, 1200, 75.0, array([[-0.52888599]]))
(67, 1203, 66.0, array([[-0.51720945]]))
(67, 1296, 80.0, array([[-0.54113966]]))
(67, 1299, 74.0, array([[-0.52626578]]))
(67, 1308, 68.6, array([[-0.52619562]]))
(67, 1320, 61.0, array([[-0.4943069]]))
(67, 1440, 70.0, array([[-0.51303061]]))
(67, 1443, 67.0, array([[-0.50659974]]))
(67, 1452, 59.0, array([[-0.51117298]]))
(67, 1560, 56.0, array([[-0.5280294]]))
(67, 1572, 73.0, array([[-0.56535521]]))
(67, 1656, 66.0, array([[-0.5227618]]))
(67, 1680, 72.0, array([[-0.52090456]]))
(67, 1683, 52.0, array([[-0.46404563]]))
(67, 1692, 66.0, array([[-0.50810071]]))
(67, 1776, 62.0, array([[-0.51363382]]))
(67, 1779, 51.0, array([[-0.44625177]]))
(68, 132, 54.0, array([[-0.3877643]]))
(68, 216, 61.0, array([[-0.41749344]]))
(68, 240, 54.0, array([[-0.31764494]]))
(68, 254, 73.0, array([[-0.44845203]]))
(68, 255, 75.0, array([[-0.44546817]]))
(68, 336, 65.0, array([[-0.42841218]]))
(68, 338, 54.0, array([[-0.39026342]]))
(68, 339, 60.0, array([[-0.4085477]]))
(68, 341, 60.0, array([[-0.39720781]]))
(68, 345, 54.0, array([[-0.39038862]]))
(68, 348, 70.0, array([[-0.44572125]]))
(68, 357, 53.0, array([[-0.37834184]]))
(68, 960, 60.0, array([[-0.41223925]]))
(68, 1080, 73.0, array([[-0.44635997]]))
(68, 1092, 57.0, array([[-0.40840233]]))
(68, 1176, 52.0, array([[-0.38149195]]))
(68, 1200, 75.0, array([[-0.45162231]]))
(68, 1203, 66.0, array([[-0.43473275]]))
(68, 1296, 80.0, array([[-0.4669174]]))
(68, 1299, 74.0, array([[-0.45321091]]))
(68, 1308, 68.6, array([[-0.44869337]]))
(68, 1320, 61.0, array([[-0.42350328]]))
(68, 1440, 70.0, array([[-0.4332608]]))
(68, 1443, 67.0, array([[-0.43234837]]))
(68, 1452, 59.0, array([[-0.41704614]]))
(68, 1560, 56.0, array([[-0.44475361]]))
(68, 1572, 73.0, array([[-0.47683545]]))
(68, 1656, 66.0, array([[-0.43946924]]))
(68, 1680, 72.0, array([[-0.4404163]]))
(68, 1683, 52.0, array([[-0.38049785]]))
(68, 1692, 66.0, array([[-0.43117827]]))
(68, 1776, 62.0, array([[-0.42979864]]))
(68, 1779, 51.0, array([[-0.3591214]]))
(78, 132, 54.0, array([[-0.14735424]]))
(78, 216, 61.0, array([[-0.19062295]]))
(78, 240, 54.0, array([[-0.10713327]]))
(78, 254, 73.0, array([[-0.27259694]]))
(78, 255, 75.0, array([[-0.27260266]]))
(78, 336, 65.0, array([[-0.23319155]]))
(78, 338, 54.0, array([[-0.14232361]]))
(78, 339, 60.0, array([[-0.18622549]]))
(78, 341, 60.0, array([[-0.17825072]]))
(78, 345, 54.0, array([[-0.14023678]]))
(78, 348, 70.0, array([[-0.26497968]]))
(78, 357, 53.0, array([[-0.12666858]]))
(78, 960, 60.0, array([[-0.19629349]]))
(78, 1080, 73.0, array([[-0.2626407]]))
(78, 1092, 57.0, array([[-0.17901946]]))
